,PID,Address,Coords4,latitude,longitude
467,528142020,"3122 BECKLEY ST, Ames, Iowa, USA","3122 Beckley St, Ames, IA 50010, USA",42.060303,-93.65460069999999
468,527404030,"1212 JEFFERSON ST, Ames, Iowa, USA","1212 Jefferson St, Ames, IA 50010, USA",42.0550968,-93.6269454
469,527162180,"3840 BERKSHIRE AVE, Ames, Iowa, USA","3840 Berkshire Ave, Ames, IA 50010, USA",42.0596281,-93.6387421
470,534151180,"2025 PRAIRIE VIEW EAST, Ames, Iowa, USA","2025 Prairie View E, Ames, IA 50010, USA",42.0425109,-93.63783149999999
471,908204090,"278 VILLAGE DR, Ames, Iowa, USA","278 Village Dr, Ames, IA 50014, USA",42.018696,-93.666384
472,532354070,"4106 TORONTO ST, Ames, Iowa, USA","4106 Toronto St, Ames, IA 50014, USA",42.0357058,-93.67403949999999
473,527302070,"3306 EISENHOWER AVE, Ames, Iowa, USA","3306 Eisenhower Ave, Ames, IA 50010, USA",42.0548964,-93.6375741
474,527214030,"4013 FRANCES E DAVIS CT, Ames, Iowa, USA","4013 Frances E Davis Ct, Ames, IA 50010, USA",42.0606794,-93.6280735
475,533128030,"2713 NORTHRIDGE CIR, Ames, Iowa, USA","2713 Northridge Cir, Ames, IA 50014, USA",42.0485146,-93.650838
476,902330010,"114 8TH ST, Ames, Iowa, USA","114 8th St, Ames, IA 50010, USA",42.0287671,-93.61121419999999
477,923228150,"707 MEADOW PL, Ames, Iowa, USA","707 Meadow Pl, Ames, IA 50010, USA",41.9923452,-93.6017723
478,527302080,"3300 EISENHOWER AVE, Ames, Iowa, USA","3300 Eisenhower Ave, Ames, IA 50010, USA",42.0546622,-93.6376533
479,528344040,"3028 BAYBERRY RD, Ames, Iowa, USA","3028 Bayberry Rd, Ames, IA 50014, USA",42.05324359999999,-93.65317499999999
480,535403040,"120 E O NEIL DR, Ames, Iowa, USA","120 E O'Neil Dr, Ames, IA 50010, USA",42.0398824,-93.6096908
481,535375050,"1517 KELLOGG AVE, Ames, Iowa, USA","1517 Kellogg Ave, Ames, IA 50010, USA",42.0376911,-93.6142809
482,535376060,"1511 DOUGLAS AVE, Ames, Iowa, USA","1511 Douglas Ave, Ames, IA 50010, USA",42.0375304,-93.6128034
483,924151040,"3616 JEWEL DR, Ames, Iowa, USA","3616 Jewel Dr, Ames, IA 50010, USA",41.9894523,-93.59979980000001
484,528186160,"3703 CHILTON AVE, Ames, Iowa, USA","3703 Chilton Ave, Ames, IA 50010, USA",42.0572375,-93.6514325
485,532351150,"4307 TORONTO ST, Ames, Iowa, USA","4307 Toronto St, Ames, IA 50014, USA",42.0365599,-93.677453
486,905105010,"1019 ARIZONA AVE, Ames, Iowa, USA","1019 Arizona Ave, Ames, IA 50014, USA",42.0319772,-93.6757533
487,527452310,"1413 JOHNSON ST, Ames, Iowa, USA","1413 Johnson St, Ames, IA 50010, USA",42.0490238,-93.62971619999999
488,909250200,"428 STANTON AVE, Ames, Iowa, USA","428 Stanton Ave, Ames, IA 50014, USA",42.0181109,-93.6483239
489,905101300,"3901 QUEBEC ST 3903, Ames, Iowa, USA","3901 Quebec St, Ames, IA 50014, USA",42.0335045,-93.6714745
490,902329080,"219 7TH ST, Ames, Iowa, USA","219 7th St, Ames, IA 50010, USA",42.0281092,-93.6130937
491,903225140,"1222 NORTHWESTERN AVE, Ames, Iowa, USA","1222 Northwestern Ave, Ames, IA 50010, USA",42.03409509999999,-93.62544129999999
492,533215080,"2415 BRADFORD DR, Ames, Iowa, USA","2415 Bradford Dr, Ames, IA 50010, USA",42.046175,-93.6473254
493,534452060,"1301 RIDGEWOOD AVE 1303, Ames, Iowa, USA","1301 Ridgewood Ave, Ames, IA 50010, USA",42.0347131,-93.62789529999999
494,532476050,"1601 AMHERST DR, Ames, Iowa, USA","1601 Amherst Dr, Ames, IA 50014, USA",42.0374016,-93.6606999
495,909428110,"2004 MCCARTHY RD, Ames, Iowa, USA","2004 McCarthy Rd, Ames, IA 50014, USA",42.0133994,-93.6396922
496,528170040,"3108 ROXBORO DR, Ames, Iowa, USA","3108 Roxboro Dr, Ames, IA 50010, USA",42.0585746,-93.6537096
497,533110130,"2503 RIDGETOP RD, Ames, Iowa, USA","2503 Ridgetop Rd, Ames, IA 50014, USA",42.0455912,-93.6532352
498,921205030,"2406 COTTONWOOD RD, Ames, Iowa, USA","2406 Cottonwood Rd, Ames, IA 50014, USA",41.993051,-93.6481854
499,923203090,"3318 EMERALD DR, Ames, Iowa, USA","3318 Emerald Dr, Ames, IA 50010, USA",41.992429,-93.60793699999999
500,535104120,"510 LUTHER DR, Ames, Iowa, USA","510 Luther Dr, Ames, IA 50010, USA",42.0481234,-93.6178424
501,528366070,"3108 SYCAMORE RD, Ames, Iowa, USA","3108 Sycamore Rd, Ames, IA 50014, USA",42.0493246,-93.6533547
502,902205010," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.63191309999999
503,923204040,"428 JEWEL DR, Ames, Iowa, USA","428 Jewel Dr, Ames, IA 50010, USA",41.9930129,-93.6058528
504,535378080,"1400 BURNETT AVE, Ames, Iowa, USA","1400 Burnett Ave, Ames, IA 50010, USA",42.0358843,-93.6152306
505,533251130,"2804 PINEHURST CIR, Ames, Iowa, USA","2804 Pinehurst Cir, Ames, IA 50010, USA",42.0445005,-93.6453853
506,528235130,"3838 WELBECK DR, Ames, Iowa, USA","3838 Welbeck Dr, Ames, IA 50010, USA",42.0597804,-93.6436912
507,903226130,"1210 CURTISS AVE, Ames, Iowa, USA","1210 Curtiss Ave, Ames, IA 50010, USA",42.0337026,-93.62441220000001
508,903235020,"1018 10TH ST, Ames, Iowa, USA","1018 10th St, Ames, IA 50010, USA",42.031077,-93.6243726
509,527425110,"804 TOP O HOLLOW RD, Ames, Iowa, USA","804 Top-O-Hollow Rd, Ames, IA 50010, USA",42.0564784,-93.6223145
510,902327070,"803 DUFF AVE, Ames, Iowa, USA","803 Duff Ave, Ames, IA 50010, USA",42.0291833,-93.6108778
511,903425270,"616 RIDGEWOOD AVE, Ames, Iowa, USA","616 Ridgewood Ave, Ames, IA 50010, USA",42.0274205,-93.6251642
512,534127230,"2729 CLEVELAND DR, Ames, Iowa, USA","2729 Cleveland Dr, Ames, IA 50010, USA",42.04912789999999,-93.63498109999999
513,914478100,"700 DIAMOND CT, Ames, Iowa, USA","700 Diamond Ct, Ames, IA 50010, USA",41.9941843,-93.6017778
514,535301150,"1904 WILSON AVE, Ames, Iowa, USA","1904 Wilson Ave, Ames, IA 50010, USA",42.04083,-93.618258
515,903225150,"1226 NORTHWESTERN AVE, Ames, Iowa, USA","1226 Northwestern Ave, Ames, IA 50010, USA",42.034211,-93.62544129999999
516,527402220,"3316 GARNER AVE, Ames, Iowa, USA","3316 Garner Ave, Ames, IA 50010, USA",42.0549287,-93.62615369999999
517,904351240,"122 HOWARD AVE, Ames, Iowa, USA","122 Howard Ave, Ames, IA 50014, USA",42.0235537,-93.65822449999999
518,535452090,"1425 MAXWELL AVE, Ames, Iowa, USA","1425 Maxwell Ave, Ames, IA 50010, USA",42.036694,-93.60717199999999
519,528108020,"3122 SEDWICK ST, Ames, Iowa, USA","3122 Sedwick St, Ames, IA 50010, USA",42.0628311,-93.65523429999999
520,528427070,"3317 CULLEN DR, Ames, Iowa, USA","3317 Cullen Dr, Ames, IA 50010, USA",42.0556823,-93.6444633
521,902125020,"1229 KELLOGG AVE, Ames, Iowa, USA","1229 Kellogg Ave, Ames, IA 50010, USA",42.0344076,-93.6142809
522,910201050,"1212 LINCOLN WAY, Ames, Iowa, USA","1212 Lincoln Way, Ames, IA 50010, USA",42.0226158,-93.6274401
523,527425090,"808 TOP O HOLLOW RD, Ames, Iowa, USA","808 Top-O-Hollow Rd, Ames, IA 50010, USA",42.0564646,-93.6227499
524,909277100,"2011 KILDEE ST, Ames, Iowa, USA","2011 Kildee St, Ames, IA 50014, USA",42.0177472,-93.6402861
525,531452070,"1408 INDIANA AVE, Ames, Iowa, USA","1408 Indiana Ave, Ames, IA 50014, USA",42.035627,-93.685977
526,528387050,"3015 VALLEY VIEW RD, Ames, Iowa, USA","3015 Valley View Rd, Ames, IA 50014, USA",42.05072029999999,-93.6517691
527,905480240,"3121 LINCOLN WAY, Ames, Iowa, USA","3121 Lincoln Way, Ames, IA 50014, USA",42.0229645,-93.6609574
528,535476350,"1522 LINDEN DR, Ames, Iowa, USA","1522 Linden Dr, Ames, IA 50010, USA",42.0374519,-93.6046659
529,527258010,"1316 KINYON CIR, Ames, Iowa, USA","1316 Kinyon Cir, Ames, IA 50010, USA",42.0587063,-93.6294193
530,906394060,"112 HARTFORD DR, Ames, Iowa, USA","112 Hartford Dr, Ames, IA 50014, USA",42.0232913,-93.6888295
531,909282030,"2116 COUNTRY CLUB BLVD, Ames, Iowa, USA","2116 Country Club Blvd, Ames, IA 50014, USA",42.0156689,-93.6424637
532,905225040,"1239 WISCONSIN AVE, Ames, Iowa, USA","1239 Wisconsin Ave, Ames, IA 50014, USA",42.03396679999999,-93.6624229
533,908275130,"234 S FRANKLIN AVE, Ames, Iowa, USA","234 S Franklin Ave, Ames, IA 50014, USA",42.0197986,-93.6645223
534,527226040,"4014 DAWES DR, Ames, Iowa, USA","4014 Dawes Dr, Ames, IA 50010, USA",42.0606671,-93.62294779999999
535,903458110,"1107 LINCOLN WAY, Ames, Iowa, USA","1107 Lincoln Way, Ames, IA 50010, USA",42.023142,-93.6257229
536,535425080,"415 PAULSON DR, Ames, Iowa, USA","415 Paulson Dr, Ames, IA 50010, USA",42.0409958,-93.6062089
537,907201220,"5140 EMERSON DR, Ames, Iowa, USA","5140 Emerson Dr, Ames, IA 50014, USA",42.0195952,-93.68781899999999
538,903426160,"817 HODGE AVE, Ames, Iowa, USA","817 Hodge Ave, Ames, IA 50010, USA",42.0294544,-93.62191879999999
539,905478140,"209 HOWARD AVE, Ames, Iowa, USA","209 Howard Ave, Ames, IA 50014, USA",42.0240757,-93.65881859999999
540,906475070,"234 PARKRIDGE CIR, Ames, Iowa, USA","234 Parkridge Cir, Ames, IA 50014, USA",42.0255595,-93.6825485
541,907414070,"4818 WALLER ST, Ames, Iowa, USA","4818 Waller St, Ames, IA 50014, USA",42.0135364,-93.68516389999999
542,914476050,"702 CRYSTAL ST, Ames, Iowa, USA","702 Crystal St, Ames, IA 50010, USA",41.9967534,-93.6024504
543,923251180,"413 TEAGARDEN DR, Ames, Iowa, USA","413 Teagarden Dr, Ames, IA 50010, USA",41.9878622,-93.6061298
544,528235090,"3827 BRICKMAN AVE, Ames, Iowa, USA","3827 Brickman Ave, Ames, IA 50010, USA",42.0598789,-93.643018
545,527355150,"1910 STEVENSON DR, Ames, Iowa, USA","1910 Stevenson Dr, Ames, IA 50010, USA",42.0529464,-93.6335691
546,527454130,"1119 JOHNSON ST, Ames, Iowa, USA","1119 Johnson St, Ames, IA 50010, USA",42.0497541,-93.62615369999999
547,533215020,"2509 BRADFORD DR, Ames, Iowa, USA","2509 Bradford Dr, Ames, IA 50010, USA",42.046729,-93.646963
548,526302120,"627 RIVER OAK DR, Ames, Iowa, USA","627 River Oak Dr, Ames, IA 50010, USA",42.05309889999999,-93.6192671
549,532378220,"1310 ALABAMA LN, Ames, Iowa, USA","1310 Alabama Ln, Ames, IA 50014, USA",42.034908,-93.6717118
550,907420110,"908 POE AVE, Ames, Iowa, USA","908 Poe Ave, Ames, IA 50014, USA",42.0143201,-93.6836184
551,527354100,"1915 STEVENSON DR, Ames, Iowa, USA","1915 Stevenson Dr, Ames, IA 50010, USA",42.05274439999999,-93.6341893
552,535404080,"1603 CARROLL AVE, Ames, Iowa, USA","1603 Carroll Ave, Ames, IA 50010, USA",42.038427,-93.6092951
553,906223090,"1006 VERMONT CT, Ames, Iowa, USA","1006 Vermont Ct, Ames, IA 50014, USA",42.0310095,-93.68185509999999
554,527450080,"1437 TRUMAN PL, Ames, Iowa, USA","1437 Truman Pl, Ames, IA 50010, USA",42.052637,-93.62920799999999
555,905352030,"212 TRAIL RIDGE RD, Ames, Iowa, USA","212 Trail Ridge Rd, Ames, IA 50014, USA",42.0242877,-93.67399019999999
556,923275040,"521 ELY CIR, Ames, Iowa, USA","521 Ely Cir, Ames, IA 50010, USA",41.9892189,-93.6047846
557,906477110,"4804 WESTBEND DR, Ames, Iowa, USA","4804 Westbend Dr, Ames, IA 50014, USA",42.024099,-93.6823108
558,908103310,"200 WELLONS DR 202, Ames, Iowa, USA","200 Wellons Dr, Ames, IA 50014, USA",42.0206128,-93.67533730000001
559,531477040,"1505 NORTH DAKOTA AVE, Ames, Iowa, USA","1505 N Dakota Ave, Ames, IA 50014, USA",42.0362146,-93.6791409
560,534176230,"2226 HAYES AVE, Ames, Iowa, USA","2226 Hayes Ave, Ames, IA 50010, USA",42.04455979999999,-93.63288299999999
561,907187060,"5200 CERVANTES DR, Ames, Iowa, USA","5200 Cervantes Dr, Ames, IA 50014, USA",42.0177507,-93.688583
562,528385050,"3014 ASPEN RD, Ames, Iowa, USA","3014 Aspen Rd, Ames, IA 50014, USA",42.0515,-93.6521453
563,908204160,"238 VILLAGE DR 240, Ames, Iowa, USA","238 Village Dr, Ames, IA 50014, USA",42.0195777,-93.6653937
564,924100020,"3402 JEWEL DR, Ames, Iowa, USA","3402 Jewel Dr, Ames, IA 50010, USA",41.9918394,-93.6001162
565,902477120," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.63191309999999
566,907401080,"917 TENNYSON AVE, Ames, Iowa, USA","917 Tennyson Ave, Ames, IA 50014, USA",42.01417259999999,-93.68811350000001
567,528108120,"3033 STOCKBURY ST, Ames, Iowa, USA","3033 Stockbury St, Ames, IA 50010, USA",42.0624217,-93.6541452
568,916403230,"2609 GREEN HILLS DR, Ames, Iowa, USA","2609 Green Hills Dr, Ames, IA 50014, USA",41.9986532,-93.6446216
569,903236040,"720 10TH ST, Ames, Iowa, USA","720 10th St, Ames, IA 50010, USA",42.03109440000001,-93.6213647
570,903475060,"519 NORTHWESTERN AVE 521, Ames, Iowa, USA","519 Northwestern Ave, Ames, IA 50010, USA",42.0263761,-93.6227499
571,527302090,"2009 BUCHANAN DR, Ames, Iowa, USA","2009 Buchanan Dr, Ames, IA 50010, USA",42.054595,-93.6373366
572,923230120,"704 GARNET DR, Ames, Iowa, USA","704 Garnet Dr, Ames, IA 50010, USA",41.9910717,-93.6024108
573,534403420,"1912 BEL AIR DR, Ames, Iowa, USA","1912 Bel Air Dr, Ames, IA 50010, USA",42.0414018,-93.62769740000002
574,902304060,"709 CLARK AVE 709 1/2, Ames, Iowa, USA","709 Clark Ave #1, Ames, IA 50010, USA",42.028287,-93.617386
575,1007100110,"2520 E LINCOLN WAY, Ames, Iowa, USA","2520 E Lincoln Way, Ames, IA 50010, USA",42.0223401,-93.5794897
576,907290090,"4614 WEBSTER ST, Ames, Iowa, USA","4614 Webster St, Ames, IA 50014, USA",42.0167967,-93.6816966
577,907203090,"4915 SCHUBERT ST, Ames, Iowa, USA","4915 Schubert St, Ames, IA 50014, USA",42.0212924,-93.6842921
578,905102060,"4018 QUEBEC ST, Ames, Iowa, USA","4018 Quebec St, Ames, IA 50014, USA",42.0331148,-93.6733959
579,907275150,"4639 HEMINGWAY DR, Ames, Iowa, USA","4639 Hemingway Dr, Ames, IA 50014, USA",42.0190099,-93.68256830000001
580,535152150,"2026 JENSEN AVE, Ames, Iowa, USA","2026 Jensen Ave, Ames, IA 50010, USA",42.0430876,-93.6177039
581,528365090,"3133 SYCAMORE RD, Ames, Iowa, USA","3133 Sycamore Rd, Ames, IA 50014, USA",42.0497925,-93.6548383
582,910200080,"121 S RUSSELL AVE, Ames, Iowa, USA","121 S Russell Ave, Ames, IA 50010, USA",42.0220187,-93.6286078
583,923225080,"3334 SOUTHDALE DR, Ames, Iowa, USA","3334 Southdale Dr, Ames, IA 50010, USA",41.9920699,-93.6051011
584,906402200,"926 IDAHO AVE, Ames, Iowa, USA","926 Idaho Ave, Ames, IA 50014, USA",42.03035800000001,-93.682918
585,921128050,"2624 COTTONWOOD RD, Ames, Iowa, USA","2624 Cottonwood Rd, Ames, IA 50014, USA",41.9927934,-93.6514325
586,909250160,"2321 BAKER ST, Ames, Iowa, USA","2321 Baker St, Ames, IA 50014, USA",42.0181189,-93.64747299999999
587,908225170,"3319 TRIPP ST, Ames, Iowa, USA","3319 Tripp St, Ames, IA 50014, USA",42.0202094,-93.6625418
588,906380060,"5332 TABOR DR, Ames, Iowa, USA","5332 Tabor Dr, Ames, IA 50014, USA",42.0253293,-93.69033549999999
589,527175130,"1711 TOP O HOLLOW RD, Ames, Iowa, USA","1711 Top-O-Hollow Rd, Ames, IA 50010, USA",42.057022,-93.63332899999999
590,528480110,"2517 CLAYTON DR, Ames, Iowa, USA","2517 Clayton Dr, Ames, IA 50010, USA",42.0514661,-93.6428597
591,528150070,"4101 VALLEY VIEW RD, Ames, Iowa, USA","4101 Valley View Rd, Ames, IA 50010, USA",42.0604197,-93.6557888
592,923400040,"300 KEN MARIL RD, Ames, Iowa, USA","300 Ken Maril Rd, Ames, IA 50010, USA",41.9863334,-93.6080289
593,910205020,"203 S MAPLE AVE, Ames, Iowa, USA","203 S Maple Ave, Ames, IA 50010, USA",42.0214605,-93.6254809
594,535103050,"2702 NORTHWOOD DR, Ames, Iowa, USA","2702 Northwood Dr, Ames, IA 50010, USA",42.0490454,-93.6164885
595,528240150,"4010 BRICKMAN AVE, Ames, Iowa, USA","4010 Brickman Ave, Ames, IA 50010, USA",42.06146680000001,-93.64232679999999
596,906226120,"1001 NORTH DAKOTA AVE 1003, Ames, Iowa, USA","1001 N Dakota Ave, Ames, IA 50014, USA",42.03148460000001,-93.67908140000002
597,535327140,"117 16TH ST, Ames, Iowa, USA","117 16th St, Ames, IA 50010, USA",42.0384684,-93.6116692
598,528427040,"3223 CULLEN DR, Ames, Iowa, USA","3223 Cullen Dr, Ames, IA 50010, USA",42.055067,-93.6443841
599,528435020,"2616 DALTON ST, Ames, Iowa, USA","2616 Dalton St, Ames, IA 50010, USA",42.0539908,-93.64422569999999
600,534431130,"803 16TH ST, Ames, Iowa, USA","803 16th St, Ames, IA 50010, USA",42.0385399,-93.62168129999999
601,923203110,"3322 EMERALD DR, Ames, Iowa, USA","3322 Emerald Dr, Ames, IA 50010, USA",41.992253,-93.607935
602,527356020,"2935 EISENHOWER AVE, Ames, Iowa, USA","2935 Eisenhower Ave, Ames, IA 50010, USA",42.05106809999999,-93.6381127
603,527252090,"3807 HOOVER AVE, Ames, Iowa, USA","3807 Hoover Ave, Ames, IA 50010, USA",42.05856300000001,-93.63006999999999
604,527258020,"3802 HOOVER AVE, Ames, Iowa, USA","3802 Hoover Ave, Ames, IA 50010, USA",42.0584946,-93.62939949999999
605,533253060,"2020 PINEHURST DR, Ames, Iowa, USA","2020 Pinehurst Dr, Ames, IA 50010, USA",42.042306,-93.648961
606,905107380,"1008 ARKANSAS AVE, Ames, Iowa, USA","1008 Arkansas Ave, Ames, IA 50014, USA",42.03164659999999,-93.67401
607,531375040,"5425 KANSAS DR, Ames, Iowa, USA","5425 Kansas Dr, Ames, IA 50014, USA",42.0380746,-93.692218
608,535355100,"427 13TH ST, Ames, Iowa, USA","427 13th St, Ames, IA 50010, USA",42.0347131,-93.6168531
609,907192120,"5421 CLEMENS BLVD, Ames, Iowa, USA","5421 Clemens Blvd, Ames, IA 50014, USA",42.0163816,-93.6922378
610,528138010,"2908 WESTON DR, Ames, Iowa, USA","2908 Weston Dr, Ames, IA 50010, USA",42.0614596,-93.6522245
611,908229020,"203 STATE AVE, Ames, Iowa, USA","203 State Ave, Ames, IA 50014, USA",42.0213522,-93.65941269999999
612,528480090,"2505 CLAYTON DR, Ames, Iowa, USA","2505 Clayton Dr, Ames, IA 50010, USA",42.0515023,-93.6423252
613,527108070,"4302 HARRISON CIR, Ames, Iowa, USA","4302 Harrison Cir, Ames, IA 50010, USA",42.0630724,-93.63543630000001
614,906226060,"1110 DELAWARE AVE, Ames, Iowa, USA","1110 Delaware Ave, Ames, IA 50014, USA",42.03207,-93.6794975
615,908275290,"3334 MORNINGSIDE ST, Ames, Iowa, USA","3334 Morningside St, Ames, IA 50014, USA",42.01759029999999,-93.6634924
616,531375070,"5409 KANSAS DR, Ames, Iowa, USA","5409 Kansas Dr, Ames, IA 50014, USA",42.0379804,-93.69154429999999
617,528480070,"2512 KINGSTON DR, Ames, Iowa, USA","2512 Kingston Dr, Ames, IA 50010, USA",42.0520491,-93.64274089999999
618,905300080,"733 ARIZONA AVE, Ames, Iowa, USA","733 Arizona Ave, Ames, IA 50014, USA",42.0291495,-93.6766717
619,907203040,"201 ROCKWELL AVE, Ames, Iowa, USA","201 Rockwell Ave, Ames, IA 50014, USA",42.0216642,-93.6835392
620,535450180,"115 E 14TH ST, Ames, Iowa, USA","115 E 14th St, Ames, IA 50010, USA",42.0358951,-93.60996779999999
621,531382070,"1340 CALIFORNIA AVE, Ames, Iowa, USA","1340 California Ave, Ames, IA 50014, USA",42.0358313,-93.6911083
622,527216080,"4120 LAURA CT, Ames, Iowa, USA","4120 Laura Ct, Ames, IA 50010, USA",42.061867,-93.626723
623,906394050,"118 HARTFORD DR, Ames, Iowa, USA","118 Hartford Dr, Ames, IA 50014, USA",42.0235431,-93.6888097
624,527252070,"3817 HOOVER AVE, Ames, Iowa, USA","3817 Hoover Ave, Ames, IA 50010, USA",42.058893,-93.6300739
625,534250010,"1504 24TH ST, Ames, Iowa, USA","1504 24th St, Ames, IA 50010, USA",42.045371,-93.6304287
626,904100090,"2800 ONTARIO ST, Ames, Iowa, USA","2800 Ontario St, Ames, IA 50014, USA",42.034251,-93.655985
627,905453040,"218 CRANE AVE, Ames, Iowa, USA","218 Crane Ave, Ames, IA 50014, USA",42.0247013,-93.6658691
628,527326150,"1709 BUCHANAN DR, Ames, Iowa, USA","1709 Buchanan Dr, Ames, IA 50010, USA",42.0555636,-93.63242360000001
629,909101050,"2912 WOOD ST, Ames, Iowa, USA","2912 Wood St, Ames, IA 50014, USA",42.0219385,-93.6579869
630,923203140,"3328 EMERALD DR, Ames, Iowa, USA","3328 Emerald Dr, Ames, IA 50010, USA",41.991982,-93.607936
631,906230020,"907 NORTH DAKOTA AVE, Ames, Iowa, USA","907 N Dakota Ave, Ames, IA 50014, USA",42.0310957,-93.6791607
632,528218060,"4221 CRESTMOOR AVE, Ames, Iowa, USA","4221 Crestmoor Ave, Ames, IA 50010, USA",42.062597,-93.64618569999999
633,906380040,"5408 TABOR DR, Ames, Iowa, USA","5408 Tabor Dr, Ames, IA 50014, USA",42.0251595,-93.69081109999999
634,528228360,"2304 WESTWIND DR, Ames, Iowa, USA","2304 Westwind Dr, Ames, IA 50010, USA",42.062948,-93.64036399999999
635,532377130,"1304 ALBERTA AVE, Ames, Iowa, USA","1304 Alberta Ave, Ames, IA 50014, USA",42.0347597,-93.6732969
636,527256040,"1303 KINYON CIR, Ames, Iowa, USA","1303 Kinyon Cir, Ames, IA 50010, USA",42.0591349,-93.628687
637,903400030,"829 RIDGEWOOD AVE, Ames, Iowa, USA","829 Ridgewood Ave, Ames, IA 50010, USA",42.0298644,-93.6260746
638,535453200,"1516 MAXWELL AVE, Ames, Iowa, USA","1516 Maxwell Ave, Ames, IA 50010, USA",42.0374871,-93.6066244
639,528240080,"3903 WESTLAWN DR, Ames, Iowa, USA","3903 Westlawn Dr, Ames, IA 50010, USA",42.0602703,-93.6416323
640,534476320,"1530 CURTISS AVE, Ames, Iowa, USA","1530 Curtiss Ave, Ames, IA 50010, USA",42.03787330000001,-93.6244518
641,902125080,"1203 KELLOGG AVE, Ames, Iowa, USA","1203 Kellogg Ave, Ames, IA 50010, USA",42.0334057,-93.6142017
642,528327010,"3124 ALMOND RD, Ames, Iowa, USA","3124 Almond Rd, Ames, IA 50014, USA",42.0553909,-93.6536502
643,916455070,"2909 WHITE OAK DR, Ames, Iowa, USA","2909 White Oak Dr, Ames, IA 50014, USA",41.9962561,-93.64707659999999
644,535350030,"618 16TH ST, Ames, Iowa, USA","618 16th St, Ames, IA 50010, USA",42.0381063,-93.6195046
645,905226170,"1248 WISCONSIN AVE, Ames, Iowa, USA","1248 Wisconsin Ave, Ames, IA 50014, USA",42.0342188,-93.6617892
646,528488140,"2612 CLAYTON DR, Ames, Iowa, USA","2612 Clayton Dr, Ames, IA 50010, USA",42.0511408,-93.6439881
647,528228580,"2420 LAKESIDE DR, Ames, Iowa, USA","2420 Lakeside Dr, Ames, IA 50010, USA",42.06302,-93.642068
648,527453130,"1113 KENNEDY ST, Ames, Iowa, USA","1113 Kennedy St, Ames, IA 50010, USA",42.050794,-93.62657100000001
649,534127210,"2741 CLEVELAND DR, Ames, Iowa, USA","2741 Cleveland Dr, Ames, IA 50010, USA",42.0493398,-93.6343873
650,531452020,"1308 INDIANA AVE, Ames, Iowa, USA","1308 Indiana Ave, Ames, IA 50014, USA",42.0348392,-93.6861417
651,911175430,"313 S 4TH ST, Ames, Iowa, USA","313 S 4th St, Ames, IA 50010, USA",42.0192252,-93.61424129999999
652,531452180,"1528 INDIANA AVE, Ames, Iowa, USA","1528 Indiana Ave, Ames, IA 50014, USA",42.0372898,-93.6859762
653,902300110,"813 WILSON AVE, Ames, Iowa, USA","813 Wilson Ave, Ames, IA 50010, USA",42.0294406,-93.6186735
654,924152030,"3715 JEWEL DR, Ames, Iowa, USA","3715 Jewel Dr, Ames, IA 50010, USA",41.98883499999999,-93.6003734
655,902110120,"916 WILSON AVE 918, Ames, Iowa, USA","916 Wilson Ave, Ames, IA 50010, USA",42.0308488,-93.61811949999999
656,528439080,"2511 YORKSHIRE ST, Ames, Iowa, USA","2511 Yorkshire St, Ames, IA 50010, USA",42.05336459999999,-93.64266169999999
657,908151040,"413 WELLONS CIR, Ames, Iowa, USA","413 Wellons Cir, Ames, IA 50014, USA",42.0187031,-93.6758523
658,528390020,"2948 CYPRESS CIR, Ames, Iowa, USA","2948 Cypress Cir, Ames, IA 50014, USA",42.0495941,-93.6519671
659,531453140,"1501 ILLINOIS AVE, Ames, Iowa, USA","1501 Illinois Ave, Ames, IA 50014, USA",42.0362435,-93.6854809
660,905226110,"3219 ROSS RD, Ames, Iowa, USA","3219 Ross Rd, Ames, IA 50014, USA",42.0327895,-93.6617892
661,531363080,"5510 KANSAS DR, Ames, Iowa, USA","5510 Kansas Dr, Ames, IA 50014, USA",42.037744,-93.693158
662,527450520,"1208 TRUMAN PL, Ames, Iowa, USA","1208 Truman Pl, Ames, IA 50010, USA",42.0514308,-93.6268662
663,534252040,"2303 MELROSE AVE, Ames, Iowa, USA","2303 Melrose Ave, Ames, IA 50010, USA",42.0448867,-93.6249663
664,527453140,"1115 KENNEDY ST, Ames, Iowa, USA","1115 Kennedy St, Ames, IA 50010, USA",42.050792,-93.62666
665,531385020,"1516 NEBRASKA AVE, Ames, Iowa, USA","1516 Nebraska Ave, Ames, IA 50014, USA",42.03720200000001,-93.68853399999999
666,534151175,"2029 PRAIRIE VIEW EAST, Ames, Iowa, USA","2029 Prairie View E, Ames, IA 50010, USA",42.0425209,-93.63751479999999
667,914452060,"411 OPAL CIR 413, Ames, Iowa, USA","411 Opal Cir, Ames, IA 50010, USA",41.9945132,-93.6060902
668,535426130,"621 CARR DR, Ames, Iowa, USA","621 Carr Dr, Ames, IA 50010, USA",42.0393808,-93.604745
669,905200220,"3613 ANNEAR ST, Ames, Iowa, USA","3613 Annear St, Ames, IA 50014, USA",42.03354119999999,-93.66729509999999
670,903425280,"622 RIDGEWOOD AVE, Ames, Iowa, USA","622 Ridgewood Ave, Ames, IA 50010, USA",42.0276137,-93.6251642
