PID,Address,Coords4,latitude,longitude,2001_police,2002_fire_station,2004_post_box,2005_post_office,2007_library,2008_town_hall,2013_nursing_home,2015_graveyard,2081_university,2082_school,2101_pharmacy,2110_hospital,2120_doctors,2121_dentist,2129_veterinary,2201_theatre,2203_cinema,2204_park,2205_playground,2206_dog_park,2251_sports_centre,2252_pitch,2253_swimming_pool,2255_golf_course,2256_stadium,2258_track,2301_restaurant,2302_fast_food,2303_cafe,2304_pub,2305_bar,2306_food_court,2401_hotel,2402_motel,2404_guesthouse,2421_shelter,2422_camp_site,2501_supermarket,2502_bakery,2504_mall,2505_department_store,2510_general,2511_convenience,2512_clothes,2513_florist,2515_bookshop,2517_shoe_shop,2518_beverages,2519_optician,2520_jeweller,2521_gift_shop,2522_sports_shop,2523_stationery,2524_outdoor_shop,2525_mobile_phone_shop,2529_beauty_shop,2541_car_dealership,2542_bicycle_shop,2543_doityourself,2544_furniture_shop,2546_computer_shop,2547_garden_centre,2561_hairdresser,2564_car_wash,2568_laundry,2601_bank,2602_atm,2701_tourist_info,2721_attraction,2722_museum,2724_memorial,2725_artwork,2741_picnic_site,2742_viewpoint,2901_toilet,2902_bench,2903_drinking_water,2904_fountain,2906_waste_basket,2907_camera_surveillance,2950_tower,2951_comms_tower,2952_water_tower,2961_wastewater_plant,2964_water_works,3100_christian,3102_christian_catholic,3103_christian_evangelical,3104_christian_lutheran,3105_christian_methodist,3200_jewish,3300_muslim,4101_spring,4121_tree,4141_beach,5201_traffic_signals,5203_stop,5204_crossing,5206_motorway_junction,5207_turning_circle,5209_street_lamp,5250_fuel,5260_parking,5262_parking_multistorey,5270_parking_bicycle,5301_slipway,5303_pier,5311_dam,5332_weir,5621_bus_stop,5651_airport,5655_helipad,5656_apron,7201_forest,7202_park,7203_residential,7204_industrial,7206_cemetery,7208_meadow,7209_commercial,7210_nature_reserve,7211_recreation_ground,7212_retail,7215_orchard,7216_vineyard,7217_scrub,7218_grass,7228_farmyard,7229_farmland,8200_water,8201_reservoir,8221_wetland
902103120,"621 11TH ST 619, Ames, Iowa, USA","621 11th St, Ames, IA 50010, USA",42.0323119,-93.6195046,1,2,1,1,1,0,0,0,0,2,1,1,2,1,0,0,0,6,14,0,0,7,4,0,0,0,11,9,4,0,4,0,0,0,0,7,0,2,2,0,1,0,3,8,0,2,2,0,1,3,3,0,0,0,0,5,0,2,0,1,1,0,12,0,1,7,2,0,0,1,9,30,0,0,1,31,8,0,0,0,0,0,0,0,0,10,0,0,3,1,0,0,0,73,0,15,0,890,0,1,0,3,72,1,12,0,0,0,0,49,0,0,0,8,6,42,0,0,0,8,0,0,0,0,0,0,19,0,0,0,0,0
527359180,"2985 MONROE DR, Ames, Iowa, USA","2985 Monroe Dr, Ames, IA 50010, USA",42.051688,-93.634015,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,8,9,0,1,14,2,0,0,0,9,4,0,0,0,0,0,0,0,2,0,2,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,8,0,0,1,1,1,0,0,0,0,6,0,300,0,25,0,2,25,0,0,0,0,0,0,30,0,0,0,0,8,21,0,0,0,1,0,0,0,0,0,0,5,0,0,4,0,0
535475020,"1531 LINDEN DR, Ames, Iowa, USA","1531 Linden Dr, Ames, IA 50010, USA",42.0377635,-93.6052,0,2,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,7,9,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,3,0,288,0,4,0,0,8,1,2,0,0,0,0,20,0,0,0,12,6,19,0,1,0,0,0,0,0,0,0,1,33,1,2,3,8,0
909129100," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.6319131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,7,0,2,24,4,0,0,1,2,0,2,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,7,0,0,1,20,5,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,917,0,19,0,454,0,0,0,0,68,1,72,0,0,0,1,50,0,0,0,18,3,29,1,0,0,0,1,2,0,0,0,0,206,0,0,3,0,0
923227100,"3330 JEWEL DR, Ames, Iowa, USA","3330 Jewel Dr, Ames, IA 50010, USA",41.9924069,-93.6005118,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,4,0,1,15,0,0,0,0,0,0,4,0,0,0,13,1,25,0,1,0,3,1,0,0,1,0,0,22,2,7,1,0,0
528150090,"3203 HARRISON RD, Ames, Iowa, USA","3203 Harrison Rd, Ames, IA 50010, USA",42.059812,-93.655472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,71,0,11,0,1,3,0,0,0,0,0,0,4,0,0,0,3,2,9,0,0,0,0,0,0,0,0,0,0,12,1,2,13,0,0
916252170," , Ames, Iowa, USA","Ames, IA, USA",42.0307812,-93.6319131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,7,0,2,24,4,0,0,1,2,0,2,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,7,0,0,1,20,5,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,917,0,19,0,454,0,0,0,0,68,1,72,0,0,0,1,50,0,0,0,18,3,29,1,0,0,0,1,2,0,0,0,0,206,0,0,3,0,0
914475030,"627 CRYSTAL ST, Ames, Iowa, USA","627 Crystal St, Ames, IA 50010, USA",41.9971987,-93.6030438,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,1,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,1,4,0,3,21,0,0,0,0,0,0,6,0,0,0,12,1,23,0,2,0,7,1,0,0,1,0,0,39,0,6,5,0,0
923225240,"3472 SOUTHDALE DR, Ames, Iowa, USA","3472 Southdale Dr, Ames, IA 50010, USA",41.9904945,-93.6035581,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,4,0,1,15,0,0,0,0,0,0,4,0,0,0,10,1,25,0,1,0,3,1,0,0,1,0,0,21,4,11,3,0,0
527108060,"4301 HARRISON CIR, Ames, Iowa, USA","4301 Harrison Cir, Ames, IA 50010, USA",42.062822,-93.6354165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,10,1,0,0,1,5,1,1,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,4,0,39,0,15,0,1,3,0,0,0,0,0,0,10,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,0,8,1,1,13,0,2
528482090,"2307 CLAYTON DR, Ames, Iowa, USA","2307 Clayton Dr, Ames, IA 50010, USA",42.051174,-93.639932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,1,11,2,0,0,0,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,5,0,0,1,1,0,0,0,0,0,6,0,262,0,26,0,1,13,0,0,0,0,0,0,27,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0
527358060,"2944 MONROE DR, Ames, Iowa, USA","2944 Monroe Dr, Ames, IA 50010, USA",42.0505568,-93.6349811,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,8,9,0,1,15,2,0,0,0,9,1,0,0,0,0,0,0,0,3,0,2,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,8,0,0,1,1,1,0,0,0,0,6,0,325,0,26,0,2,28,0,0,0,0,0,0,29,0,0,0,0,8,19,0,0,0,1,0,0,0,0,0,0,5,0,0,5,0,0
903235100,"916 NORTHWESTERN AVE, Ames, Iowa, USA","916 Northwestern Ave, Ames, IA 50010, USA",42.0308053,-93.6244122,1,2,1,1,1,0,0,0,0,0,1,1,2,1,0,0,0,4,10,0,2,13,4,0,0,0,9,6,3,0,1,0,0,0,0,7,0,2,1,0,1,0,2,8,0,2,2,0,1,3,3,0,0,0,0,5,0,2,0,1,1,0,10,0,1,6,2,0,0,1,5,25,0,0,1,21,7,0,0,0,1,0,0,0,0,8,0,0,3,1,0,0,0,87,0,20,0,774,0,1,0,3,82,1,12,0,0,0,1,42,0,0,0,14,4,33,0,0,0,6,0,1,1,0,0,0,17,0,0,2,0,0
903225040,"1217 CURTISS AVE, Ames, Iowa, USA","1217 Curtiss Ave, Ames, IA 50010, USA",42.0339568,-93.6249268,1,2,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,11,0,1,14,4,0,0,1,2,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,1,0,0,0,3,11,0,0,1,16,6,0,0,0,1,0,0,0,0,9,0,0,3,0,0,0,0,62,0,8,0,630,0,1,0,0,40,1,12,0,0,0,1,25,0,0,0,13,3,31,0,0,0,1,0,1,0,0,0,0,13,0,0,2,0,0
905453080,"3520 STORY ST, Ames, Iowa, USA","3520 Story St, Ames, IA 50014, USA",42.0239685,-93.6658295,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,6,0,1,12,1,0,0,1,6,6,4,1,1,0,0,0,0,6,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,2,4,0,0,1,10,1,0,0,0,0,1,0,0,0,4,0,0,1,1,0,0,0,635,0,9,0,399,0,7,0,3,38,1,29,0,0,0,0,27,0,0,0,24,6,29,0,0,1,4,1,1,0,0,0,0,191,0,3,3,0,1
903227080,"1204 MARSTON AVE, Ames, Iowa, USA","1204 Marston Ave, Ames, IA 50010, USA",42.0334285,-93.623304,1,2,1,1,1,0,0,0,0,2,1,1,2,1,0,0,0,4,12,0,0,14,4,0,0,1,6,3,0,0,0,0,0,0,0,7,0,2,1,0,1,0,0,4,0,0,0,0,1,1,2,0,0,0,0,5,0,1,0,1,0,0,8,0,0,6,2,0,0,0,3,18,0,0,1,18,7,0,0,0,0,0,0,0,0,10,0,0,3,1,0,0,0,70,0,10,0,722,0,1,0,1,56,1,11,0,0,0,0,39,0,0,0,12,4,33,0,0,0,1,0,0,0,0,0,0,16,0,0,1,0,0
908102140,"221 TODD CIR, Ames, Iowa, USA","221 Todd Cir, Ames, IA 50014, USA",42.0204783,-93.6777343,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,4,7,0,1,10,4,0,0,1,4,4,0,0,1,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,12,0,11,0,335,0,19,0,4,23,0,4,0,0,0,0,29,0,0,0,6,4,32,0,0,0,4,1,0,0,0,0,2,4,0,2,6,0,1
534275060,"2103 MELROSE AVE, Ames, Iowa, USA","2103 Melrose Ave, Ames, IA 50010, USA",42.0430466,-93.623304,0,2,1,1,0,0,0,0,0,4,1,0,0,0,0,0,1,1,10,0,0,16,5,0,0,1,2,4,0,0,0,0,0,0,0,5,0,1,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,1,0,1,0,369,0,11,0,0,26,0,4,0,0,0,0,30,0,0,0,3,1,22,0,0,0,1,0,0,0,0,0,0,15,0,0,3,0,0
907202080,"5008 EMERSON DR, Ames, Iowa, USA","5008 Emerson Dr, Ames, IA 50014, USA",42.01941619999999,-93.6849657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,1,4,3,0,0,0,2,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,276,1,19,0,3,6,0,2,0,0,0,0,21,0,0,0,6,2,24,0,0,0,4,0,0,0,0,0,3,11,1,4,13,1,1
532351090,"4203 TORONTO ST 4205, Ames, Iowa, USA","4203 Toronto St, Ames, IA 50014, USA",42.0363945,-93.6759316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,95,0,10,0,0,6,0,0,0,0,0,0,10,0,0,0,9,2,18,0,0,0,0,1,0,0,0,0,1,7,0,12,1,0,0
923226300,"609 MEADOW PL, Ames, Iowa, USA","609 Meadow Pl, Ames, IA 50010, USA",41.9923116,-93.6032603,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,4,0,2,17,0,0,0,0,0,0,6,0,0,0,11,1,25,0,1,0,5,1,0,0,1,0,0,23,1,8,3,0,0
907180130,"5333 CERVANTES DR, Ames, Iowa, USA","5333 Cervantes Dr, Ames, IA 50014, USA",42.017513,-93.6912569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,1,3,2,0,0,0,2,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,189,1,15,0,2,9,0,2,0,0,0,0,16,0,0,0,6,1,13,0,0,0,3,0,0,0,0,0,3,9,5,6,12,1,1
907412040,"4901 WALLER ST, Ames, Iowa, USA","4901 Waller St, Ames, IA 50014, USA",42.0141407,-93.6855998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,1,6,4,0,0,0,2,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,209,1,17,0,2,8,0,2,0,0,0,0,22,0,0,0,4,2,17,0,0,0,2,0,0,0,0,0,3,20,7,10,12,1,1
535456100,"1322 STAFFORD AVE, Ames, Iowa, USA","1322 Stafford Ave, Ames, IA 50010, USA",42.03536889999999,-93.6076531,0,2,1,1,1,0,0,1,0,2,0,1,2,1,0,0,0,9,11,0,0,15,1,1,0,0,2,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,1,6,9,0,0,0,11,2,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,5,0,6,0,496,0,4,0,1,26,1,6,0,0,0,0,33,0,0,0,10,8,22,0,1,0,0,0,0,0,0,0,1,27,0,1,2,13,0
528172020,"3038 HARRISON RD, Ames, Iowa, USA","3038 Harrison Rd, Ames, IA 50010, USA",42.0593794,-93.6530323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,4,0,105,0,15,0,1,4,0,0,0,0,0,0,7,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,10,1,1,14,0,0
907175080,"5315 THACKERAY DR, Ames, Iowa, USA","5315 Thackeray Dr, Ames, IA 50014, USA",42.0184629,-93.691338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,3,2,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,192,1,15,0,1,10,0,2,0,0,0,0,17,0,0,0,7,1,14,0,0,0,4,0,0,0,0,0,3,8,4,5,11,1,1
534427140,"1922 ROOSEVELT AVE, Ames, Iowa, USA","1922 Roosevelt Ave, Ames, IA 50010, USA",42.0418505,-93.6232644,0,2,1,1,0,0,0,0,0,4,1,0,0,0,0,0,1,1,11,0,0,15,4,0,0,1,2,4,0,0,0,0,0,0,0,5,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,1,0,1,0,403,0,7,0,0,26,0,4,0,0,0,0,30,0,0,0,4,1,20,0,0,0,1,0,0,0,0,0,0,12,0,0,3,0,0
905200010,"3732 ONTARIO ST, Ames, Iowa, USA","3732 Ontario St, Ames, IA 50014, USA",42.0342469,-93.6693947,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,2,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,124,0,9,0,0,10,0,0,0,0,0,0,11,0,0,0,10,3,11,0,0,0,0,1,0,0,0,0,1,16,0,8,2,0,0
528228555,"2421 LAKESIDE DR, Ames, Iowa, USA","2421 Lakeside Dr, Ames, IA 50010, USA",42.0634,-93.6421668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,0,0,1,0,2,1,3,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,4,0,47,0,11,0,1,6,0,0,0,0,0,0,8,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,13,1,3,19,0,2
905300020,"4410 PHOENIX ST, Ames, Iowa, USA","4410 Phoenix St, Ames, IA 50014, USA",42.02929049999999,-93.6782296,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,228,0,11,0,2,11,0,1,0,0,0,0,21,0,0,0,9,3,28,0,0,0,2,1,0,0,0,0,1,6,0,3,1,0,0
533253030,"2008 PINEHURST DR, Ames, Iowa, USA","2008 Pinehurst Dr, Ames, IA 50010, USA",42.042088,-93.649095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,1,27,1,1,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,235,0,3,0,0,44,0,24,0,0,0,0,28,0,0,0,8,5,7,0,0,0,0,1,1,0,0,0,0,73,0,2,6,0,0
923228250,"723 GARNET DR, Ames, Iowa, USA","723 Garnet Dr, Ames, IA 50010, USA",41.9917646,-93.6019143,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0,4,0,1,16,0,0,0,0,0,0,5,0,0,0,11,1,25,0,1,0,3,1,0,0,1,0,0,21,3,9,3,0,0
534128100,"1607 PIERCE CIR, Ames, Iowa, USA","1607 Pierce Cir, Ames, IA 50010, USA",42.047992,-93.6321041,0,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,1,6,8,0,1,14,2,0,0,1,9,6,0,0,0,0,0,0,0,1,0,1,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,2,0,352,0,19,0,1,35,0,0,0,0,0,0,38,0,0,0,1,6,19,0,0,0,1,1,0,0,0,0,0,4,0,0,1,0,0
908103090,"206 ABRAHAM DR, Ames, Iowa, USA","206 Abraham Dr, Ames, IA 50014, USA",42.0208244,-93.6759712,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,4,7,0,0,10,4,0,0,1,4,4,0,0,1,0,2,0,0,3,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,12,0,8,0,322,0,19,0,4,22,0,4,0,0,0,0,30,0,0,0,10,4,33,0,0,0,3,1,0,0,0,0,2,4,0,2,6,0,1
531369010,"5404 MARYLAND ST, Ames, Iowa, USA","5404 Maryland St, Ames, IA 50014, USA",42.0358882,-93.6917424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,8,1,14,1,0,0,0,0,0,0,0,0,0,9,4,6,3,0,0
535426350,"1810 GEORGE ALLEN AVE, Ames, Iowa, USA","1810 George Allen Ave, Ames, IA 50010, USA",42.0402676,-93.6067447,0,2,1,0,0,0,0,1,0,2,0,1,2,0,0,0,0,6,8,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,262,0,2,0,0,8,1,2,0,0,0,0,22,0,0,0,11,5,13,0,1,0,0,0,0,0,0,0,0,33,1,1,4,0,0
527210050,"1407 PANORAMIC CT, Ames, Iowa, USA","1407 Panoramic Ct, Ames, IA 50010, USA",42.06086699999999,-93.629593,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6,5,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,4,1,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,54,0,16,0,1,5,0,0,0,0,0,0,15,0,0,0,6,6,19,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,2
923225190,"3442 SOUTHDALE DR, Ames, Iowa, USA","3442 Southdale Dr, Ames, IA 50010, USA",41.9909436,-93.6040329,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,4,0,1,16,0,0,0,0,0,0,6,0,0,0,11,1,25,0,1,0,4,1,0,0,1,0,0,22,4,11,3,0,0
923228210,"719 MEADOW PL, Ames, Iowa, USA","719 Meadow Pl, Ames, IA 50010, USA",41.9918268,-93.6014982,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,0,4,0,1,15,0,0,0,0,0,0,4,0,0,0,12,1,25,0,1,0,3,1,0,0,1,0,0,19,3,9,3,0,0
