PID,Address,Coords4,latitude,longitude,2001_police,2002_fire_station,2004_post_box,2005_post_office,2007_library,2008_town_hall,2013_nursing_home,2015_graveyard,2081_university,2082_school,2101_pharmacy,2110_hospital,2120_doctors,2121_dentist,2129_veterinary,2201_theatre,2203_cinema,2204_park,2205_playground,2206_dog_park,2251_sports_centre,2252_pitch,2253_swimming_pool,2255_golf_course,2256_stadium,2258_track,2301_restaurant,2302_fast_food,2303_cafe,2304_pub,2305_bar,2306_food_court,2401_hotel,2402_motel,2404_guesthouse,2421_shelter,2422_camp_site,2501_supermarket,2502_bakery,2504_mall,2505_department_store,2510_general,2511_convenience,2512_clothes,2513_florist,2515_bookshop,2517_shoe_shop,2518_beverages,2519_optician,2520_jeweller,2521_gift_shop,2522_sports_shop,2523_stationery,2524_outdoor_shop,2525_mobile_phone_shop,2529_beauty_shop,2541_car_dealership,2542_bicycle_shop,2543_doityourself,2544_furniture_shop,2546_computer_shop,2547_garden_centre,2561_hairdresser,2564_car_wash,2568_laundry,2601_bank,2602_atm,2701_tourist_info,2721_attraction,2722_museum,2724_memorial,2725_artwork,2741_picnic_site,2742_viewpoint,2901_toilet,2902_bench,2903_drinking_water,2904_fountain,2906_waste_basket,2907_camera_surveillance,2950_tower,2951_comms_tower,2952_water_tower,2961_wastewater_plant,2964_water_works,3100_christian,3102_christian_catholic,3103_christian_evangelical,3104_christian_lutheran,3105_christian_methodist,3200_jewish,3300_muslim,4101_spring,4121_tree,4141_beach,5201_traffic_signals,5203_stop,5204_crossing,5206_motorway_junction,5207_turning_circle,5209_street_lamp,5250_fuel,5260_parking,5262_parking_multistorey,5270_parking_bicycle,5301_slipway,5303_pier,5311_dam,5332_weir,5621_bus_stop,5651_airport,5655_helipad,5656_apron,7201_forest,7202_park,7203_residential,7204_industrial,7206_cemetery,7208_meadow,7209_commercial,7210_nature_reserve,7211_recreation_ground,7212_retail,7215_orchard,7216_vineyard,7217_scrub,7218_grass,7228_farmyard,7229_farmland,8200_water,8201_reservoir,8221_wetland,__public,__health,__leisure,__catering,__accommodation_indoor,__accommodation_outdoor,__shopping,__money,__tourism_destination,__miscellaneous,__worship,__christian_all,__natural,__traffic,__traffic_fuel_and_parking,__traffic_water,__transport_air,__landuse_leisure,__waterway
528429120,"2422 DALTON CIR, Ames, Iowa, USA","2422 Dalton Cir, Ames, IA 50010, USA",42.054005,-93.6414042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,1,12,2,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,6,0,219,0,29,0,1,8,0,0,0,0,0,0,21,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,0,30,6,0,3,3,3,1,6,5,5,0,284,9,0,0,9,13
908127050,"211 DOTSON DR, Ames, Iowa, USA","211 Dotson Dr, Ames, IA 50014, USA",42.0206532,-93.6716528,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,5,0,0,9,4,0,0,1,2,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,12,0,8,0,313,0,14,0,4,20,0,2,0,0,0,0,29,0,0,0,13,3,35,0,0,0,2,1,0,0,0,0,1,2,0,5,4,0,1,1,2,22,5,0,2,12,3,2,3,4,4,12,390,26,0,0,4,5
528439010,"2625 YORKSHIRE ST, Ames, Iowa, USA","2625 Yorkshire St, Ames, IA 50010, USA",42.053343,-93.6445622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,1,12,1,0,0,0,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,6,0,245,0,28,0,1,9,0,0,0,0,0,0,21,0,0,0,1,9,12,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,30,6,0,5,3,3,1,7,4,4,0,310,10,0,0,9,16
906223110,"1018 VERMONT CT, Ames, Iowa, USA","1018 Vermont Ct, Ames, IA 50014, USA",42.0314544,-93.6818353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,177,0,10,0,1,1,0,0,0,0,0,0,19,0,0,0,7,1,19,0,0,0,0,1,0,0,0,0,0,7,1,4,3,0,0,1,0,6,0,0,0,3,0,1,2,4,4,0,212,2,0,0,2,3
528358010,"3127 ASPEN RD, Ames, Iowa, USA","3127 Aspen Rd, Ames, IA 50014, USA",42.0515775,-93.6551749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,6,0,197,0,13,0,1,7,0,0,0,0,0,0,9,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,19,0,4,16,0,0,0,0,15,6,0,6,3,3,1,6,2,2,0,233,8,0,0,5,16
532378160,"3815 ONTARIO ST, Ames, Iowa, USA","3815 Ontario St, Ames, IA 50014, USA",42.03473400000001,-93.67044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,112,0,9,0,0,9,0,0,0,0,0,0,10,0,0,0,8,2,13,0,0,0,0,1,0,0,0,0,1,10,0,8,1,0,0,1,0,17,0,0,2,0,0,5,4,3,2,0,140,9,0,0,3,1
531450040,"1309 KENTUCKY AVE, Ames, Iowa, USA","1309 Kentucky Ave, Ames, IA 50014, USA",42.0348875,-93.6880171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,8,1,18,1,0,0,0,0,0,0,0,0,0,10,4,5,4,0,0,1,0,5,0,0,0,0,0,1,1,0,0,0,102,0,0,0,1,4
527326040,"3412 TAFT AVE, Ames, Iowa, USA","3412 Taft Ave, Ames, IA 50010, USA",42.0554423,-93.6349613,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,0,1,13,2,0,0,0,7,2,0,0,0,0,0,0,0,3,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,2,0,0,7,0,0,1,1,1,0,0,0,0,4,0,222,0,27,0,2,11,0,0,0,0,0,0,21,0,0,0,0,6,21,0,0,0,1,0,0,0,0,0,0,6,0,0,12,0,1,1,1,29,9,0,3,6,3,4,5,10,9,0,287,13,0,0,6,13
903204095,"1209 NORTHWESTERN AVE, Ames, Iowa, USA","1209 Northwestern Ave, Ames, IA 50010, USA",42.03369259999999,-93.6259558,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,8,0,1,13,4,0,0,1,2,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,0,3,6,0,0,1,16,5,0,0,0,1,0,0,0,0,7,0,0,3,0,0,0,0,56,0,8,0,574,0,1,0,0,43,1,15,0,0,0,1,26,0,0,0,13,1,33,0,0,0,0,1,1,0,0,0,0,14,0,0,2,0,0,6,1,28,2,0,7,8,4,9,23,10,10,56,669,59,1,0,3,2
527182170,"3908 STONE BROOKE CIR, Ames, Iowa, USA","3908 Stone Brooke Cir, Ames, IA 50010, USA",42.059541,-93.632716,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6,6,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,6,1,0,0,1,2,1,1,0,0,0,0,2,0,0,4,0,0,1,0,1,0,0,0,0,4,0,92,0,25,0,2,6,0,0,0,0,0,0,17,0,0,0,5,6,20,0,0,0,0,0,0,0,0,0,0,6,1,0,11,0,2,2,1,16,3,0,2,5,2,7,7,6,5,0,146,8,0,0,6,13
905105040,"1001 ARIZONA AVE, Ames, Iowa, USA","1001 Arizona Ave, Ames, IA 50014, USA",42.0313766,-93.6758127,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,196,0,10,0,2,14,0,1,0,0,0,0,21,0,0,0,9,3,23,0,0,0,2,1,0,0,0,0,1,4,0,6,1,0,0,1,1,14,2,0,2,7,1,3,4,4,4,0,248,17,0,0,4,1
528477020,"2617 KINGSTON DR, Ames, Iowa, USA","2617 Kingston Dr, Ames, IA 50010, USA",42.052369,-93.6442257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,1,12,1,0,0,0,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,6,0,252,0,28,0,1,11,0,0,0,0,0,0,22,0,0,0,1,10,11,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,32,6,0,7,3,3,1,6,4,4,0,320,12,0,0,10,14
905202210,"3616 ROSS RD, Ames, Iowa, USA","3616 Ross Rd, Ames, IA 50014, USA",42.0320284,-93.6674932,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,4,5,0,1,10,0,0,0,0,3,3,0,1,1,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,3,0,1,1,2,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,134,0,2,0,237,0,9,0,2,23,0,3,0,0,0,0,19,0,0,0,12,3,16,0,1,0,3,1,0,0,0,0,1,44,0,6,2,0,0,2,2,20,8,0,2,8,2,5,4,5,4,134,295,28,0,0,4,2
903425190,"609 NORTHWESTERN AVE, Ames, Iowa, USA","609 Northwestern Ave, Ames, IA 50010, USA",42.0272485,-93.6232644,1,2,1,1,1,0,0,0,0,0,3,1,1,1,0,0,0,7,11,0,2,13,4,0,0,0,13,11,4,0,4,0,0,0,0,5,0,3,2,0,1,0,3,8,1,2,2,2,1,3,3,0,0,0,0,5,0,2,0,1,1,0,13,0,1,7,2,1,0,1,9,29,0,0,1,32,8,0,0,0,1,0,0,0,0,11,0,0,3,1,0,0,0,90,0,25,0,868,0,1,0,6,94,1,12,0,0,0,1,53,0,0,0,17,7,38,0,0,0,15,0,1,1,0,0,0,21,0,0,1,0,0,6,6,37,32,0,5,54,9,39,42,15,15,90,1061,113,1,0,8,1
535150210,"2013 CLARK AVE, Ames, Iowa, USA","2013 Clark Ave, Ames, IA 50010, USA",42.0424945,-93.6175258,0,2,1,1,0,0,0,0,0,3,1,1,1,0,0,0,1,3,10,0,0,20,0,1,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,2,1,0,0,0,1,0,2,0,411,0,5,0,0,26,0,2,0,0,0,0,34,0,0,0,4,3,21,0,0,0,1,0,0,0,0,0,0,31,0,0,4,0,0,7,3,35,6,0,3,10,2,2,2,10,10,1,480,28,0,0,3,4
535453160,"1426 MAXWELL AVE, Ames, Iowa, USA","1426 Maxwell Ave, Ames, IA 50010, USA",42.0366958,-93.6066046,0,2,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,8,11,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,2,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,2,0,5,0,392,0,4,0,1,12,1,2,0,0,0,0,27,0,0,0,10,7,22,0,1,0,0,0,0,0,0,0,1,28,1,1,3,11,0,5,3,39,0,0,1,1,0,8,10,9,9,2,444,16,0,0,7,14
535353130,"625 13TH ST, Ames, Iowa, USA","625 13th St, Ames, IA 50010, USA",42.0347381,-93.619742,1,2,1,1,1,0,0,0,0,3,1,1,2,1,0,0,0,4,14,0,0,8,4,0,0,0,6,0,1,0,0,0,0,0,0,7,0,2,1,0,1,0,0,6,0,2,2,0,1,1,3,0,0,0,0,5,0,2,0,1,1,0,9,0,0,6,2,0,0,1,5,24,0,0,1,19,7,0,0,0,0,0,0,0,0,12,0,0,3,1,0,0,0,68,0,8,0,743,0,2,0,1,58,1,8,0,0,0,0,46,0,0,0,7,4,31,0,0,0,1,0,0,0,0,0,0,17,0,0,1,0,0,9,5,30,7,0,7,37,8,30,27,16,16,68,867,68,0,0,4,1
535456070,"1308 STAFFORD AVE, Ames, Iowa, USA","1308 Stafford Ave, Ames, IA 50010, USA",42.0348879,-93.6075937,0,2,1,1,1,0,0,1,0,2,0,1,2,1,0,0,0,9,11,0,0,15,1,1,0,0,3,0,2,0,4,0,0,0,0,1,0,1,2,0,0,0,0,4,0,2,1,0,1,2,1,0,0,0,0,2,0,1,0,0,0,0,5,0,0,2,1,0,0,1,6,13,0,0,0,15,2,0,0,0,0,0,0,0,0,9,0,0,2,1,0,0,0,9,0,7,0,512,0,5,0,1,34,1,6,0,0,0,0,33,0,0,0,10,8,22,0,1,0,1,0,0,0,0,0,1,25,0,1,3,14,0,8,4,37,9,0,1,22,3,20,17,12,12,9,599,42,0,0,8,17
908250090,"3505 COY ST, Ames, Iowa, USA","3505 Coy St, Ames, IA 50014, USA",42.0180839,-93.6665365,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,4,0,2,11,3,0,0,2,3,5,1,1,1,0,0,0,1,3,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,40,0,10,0,318,0,8,0,3,26,0,2,0,0,0,0,27,0,0,0,22,4,34,0,0,0,3,1,1,0,0,0,0,3,0,5,4,0,1,1,2,26,11,1,3,9,2,2,4,3,3,40,394,31,0,0,6,5
527452070,"2951 NORTHWESTERN AVE, Ames, Iowa, USA","2951 Northwestern Ave, Ames, IA 50010, USA",42.05056099999999,-93.627459,0,0,1,2,0,0,1,0,0,2,1,0,0,1,0,0,1,4,7,0,1,13,2,0,0,0,3,6,0,0,0,0,0,0,0,2,0,1,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,257,0,19,0,1,24,0,0,0,0,0,0,26,0,0,0,4,4,28,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,6,2,28,9,0,2,12,2,0,0,9,8,0,327,25,0,0,4,2
902325100,"802 BURNETT AVE, Ames, Iowa, USA","802 Burnett Ave, Ames, IA 50010, USA",42.029089,-93.6151119,1,2,1,1,1,0,0,1,0,1,3,1,2,1,0,0,0,5,8,0,0,3,1,0,0,0,15,14,4,0,4,0,1,0,0,3,0,3,2,0,1,0,3,8,1,2,2,2,1,3,3,0,0,0,0,5,0,3,0,1,1,0,13,0,1,9,2,0,0,1,8,26,0,0,0,20,5,0,0,0,0,0,0,0,0,12,0,0,2,1,0,0,0,70,0,22,0,980,0,4,0,6,80,1,10,0,0,0,0,55,0,0,0,5,5,43,1,1,0,23,0,0,1,0,0,1,20,0,1,2,6,0,8,7,17,37,1,3,55,11,35,25,15,15,70,1158,97,0,0,5,8
921126030,"3217 RED FOX RD, Ames, Iowa, USA","3217 Red Fox Road, Ames, IA 50014, USA",41.992728,-93.6534918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,15,1,21,1,0,0,0,0,0,0,0,0,0,34,9,17,7,0,0,1,0,4,0,1,0,0,0,0,0,1,1,0,37,0,0,0,1,7
905401060,"519 OLIVER CIR, Ames, Iowa, USA","519 Oliver Cir, Ames, IA 50014, USA",42.029697,-93.6667329,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,4,7,0,1,10,0,0,0,0,3,3,2,1,1,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,3,0,0,1,7,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,348,0,2,0,325,0,9,0,2,24,0,12,0,0,0,0,24,0,0,0,12,4,27,0,1,2,4,1,0,0,0,0,1,110,0,6,3,0,1,2,2,22,10,0,3,9,2,4,9,5,4,348,398,38,0,0,5,4
916402125,"2513 WHITE OAK DR, Ames, Iowa, USA","2513 White Oak Dr, Ames, IA 50014, USA",41.9996204,-93.6464233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,97,2,4,0,1,10,0,1,0,0,0,0,14,0,0,0,18,2,22,0,0,0,2,1,0,0,0,0,0,69,2,10,9,0,4,1,0,9,1,3,1,1,0,3,3,1,1,0,139,12,0,0,3,13
531452010,"1302 INDIANA AVE, Ames, Iowa, USA","1302 Indiana Ave, Ames, IA 50014, USA",42.0348177,-93.6859762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,8,1,20,1,0,0,0,0,0,0,0,0,0,10,3,6,4,0,0,1,0,5,0,0,0,0,0,1,1,0,0,0,115,0,0,0,1,4
528363070,"3202 ASPEN RD, Ames, Iowa, USA","3202 Aspen Rd, Ames, IA 50014, USA",42.050844,-93.6555375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,192,0,11,0,1,8,0,0,0,0,0,0,11,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,24,0,5,15,0,0,0,0,15,6,0,6,3,3,1,4,2,2,0,229,9,0,0,5,15
533208090,"2732 NORTHRIDGE LN, Ames, Iowa, USA","2732 Northridge Ln, Ames, IA 50010, USA",42.0475151,-93.6462847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,18,1,1,0,0,6,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,6,0,258,0,17,0,1,22,0,0,0,0,0,0,25,0,0,0,4,8,8,0,0,0,0,1,0,0,0,0,0,39,0,1,13,0,0,0,0,33,6,0,7,3,3,1,4,3,3,0,329,23,0,0,9,13
534401130,"1317 COOLIDGE DR, Ames, Iowa, USA","1317 Coolidge Dr, Ames, IA 50010, USA",42.0392176,-93.6277568,0,2,1,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,11,0,0,14,4,0,0,1,0,3,0,0,0,0,0,0,0,7,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,4,0,0,1,15,4,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,3,0,1,0,350,0,3,0,0,32,0,11,0,0,0,0,18,0,0,0,4,1,17,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,7,1,32,3,0,7,9,2,5,20,9,9,3,415,43,0,0,3,2
910203230,"304 S RIVERSIDE DR, Ames, Iowa, USA","304 S Riverside Dr, Ames, IA 50010, USA",42.0202214,-93.6292412,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,7,8,0,3,38,0,1,1,0,7,6,0,0,0,0,0,0,0,7,0,2,0,0,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,4,1,1,0,1,7,11,0,0,1,14,5,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,193,0,27,0,468,0,1,0,3,93,0,17,0,0,0,1,46,0,0,0,22,7,26,1,0,0,5,0,3,1,0,0,0,120,0,0,3,0,0,1,2,59,13,0,7,16,5,19,21,3,3,193,656,113,1,0,10,3
907420090,"922 POE AVE, Ames, Iowa, USA","922 Poe Ave, Ames, IA 50014, USA",42.0139685,-93.6837373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,0,1,7,4,0,0,1,2,1,0,0,1,0,3,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,231,2,18,0,2,11,0,2,0,0,0,0,23,0,0,0,3,2,22,0,0,0,2,0,0,0,0,0,2,20,6,9,12,0,1,1,1,19,4,3,2,5,1,4,6,2,2,0,299,15,0,0,2,13
902303100,"609 7TH ST, Ames, Iowa, USA","609 7th St, Ames, IA 50010, USA",42.0280648,-93.618812,1,2,1,1,1,0,0,0,0,1,3,1,2,1,0,0,0,8,13,0,0,7,0,0,0,0,15,14,4,0,4,0,1,0,0,5,0,3,2,0,1,0,3,8,1,2,2,2,1,3,3,0,0,0,0,5,0,3,0,1,1,0,13,0,1,9,2,0,0,1,10,29,0,0,1,31,8,0,0,0,0,0,0,0,0,12,0,0,2,1,0,0,0,74,0,22,0,1026,0,3,0,6,83,1,9,0,0,0,0,59,0,0,0,8,8,46,0,0,0,21,0,0,1,0,0,0,21,0,0,2,2,0,7,7,28,37,1,5,55,11,40,40,15,15,74,1209,99,0,0,8,4
906392120,"125 HARTFORD DR, Ames, Iowa, USA","125 Hartford Dr, Ames, IA 50014, USA",42.0237346,-93.6894636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,179,0,18,0,1,7,0,2,0,0,0,0,12,0,0,0,10,1,19,0,0,0,1,0,0,0,0,0,3,8,6,3,9,1,0,1,0,10,0,0,1,3,0,4,3,2,2,0,223,10,0,0,1,10
903484080,"1003 LINCOLN WAY, Ames, Iowa, USA","1003 Lincoln Way, Ames, IA 50010, USA",42.0230933,-93.6239373,1,0,1,1,1,0,0,0,0,0,3,0,0,1,0,1,0,6,9,0,2,25,0,1,0,0,16,15,4,0,4,0,1,0,0,8,0,4,2,0,1,0,4,8,1,2,2,2,0,3,3,0,0,0,0,5,0,3,0,1,1,0,13,0,1,7,2,1,0,2,9,26,0,0,1,21,7,0,0,0,1,0,0,0,0,8,0,0,1,1,0,0,0,88,0,27,0,786,0,1,0,6,109,0,12,0,0,0,1,49,0,0,0,20,6,33,0,0,0,19,0,1,1,0,0,0,83,0,0,1,0,0,4,4,44,39,1,8,56,9,37,30,10,10,88,991,127,1,0,7,1
527301320,"3217 EISENHOWER AVE, Ames, Iowa, USA","3217 Eisenhower Ave, Ames, IA 50010, USA",42.054149,-93.637571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,1,14,2,0,0,0,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,2,0,0,7,0,0,1,1,1,0,0,0,0,6,0,244,0,30,0,1,9,0,0,0,0,0,0,20,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,34,7,0,3,3,3,3,4,10,9,0,310,10,0,0,9,12
